 2014-08-06 17:45,18.3, 81, , , 78.08, 0.00, Risk
 2014-08-06 18:15,18.3, 81, , , 78.08, 0.00, No Risk
 2014-08-06 18:30,18.4, 81, , , 78.98, 0.00, No Risk
 2014-08-06 18:45,20.1, 81, , , 82.04, 0.00, Risk
 2014-08-06 19:45,18.8, 81, , , 80.06, 0.00, No Risk
 2014-08-06 20:45,19.2, 81, , , 84.02, 0.00, Risk
 2014-08-06 21:45,12.6, 83, , , 84.92, 0.00, No Risk
 2014-08-06 22:45,12.3, 83, , , 82.94, 0.00, No Risk
 2014-08-06 23:30,11.9, 83, , , 82.04, 0.00, No Risk
 2014-08-06 23:45,10.7, 83, , , 80.06, 0.00, No Risk
 2014-08-07 00:45,19.6, 81, , , 77.00, 0.00, No Risk
 2014-08-07 01:45,18.1, 81, , , 75.02, 0.00, No Risk
 2014-08-07 02:45,16.1, 81, , , 71.96, 0.00, No Risk
 2014-08-07 03:45,17.1, 81, , , 68.00, 0.00, No Risk
 2014-08-07 04:45,17.1, 81, , , 62.96, 0.00, No Risk
 2014-08-07 05:45,17.0, 81, , , 57.92, 0.00, No Risk
 2014-08-07 06:45,15.6, 81, , , 59.00, 0.00, No Risk
 2014-08-07 07:45,17.0, 81, , , 57.92, 0.00, Risk
 2014-08-07 08:45,17.3, 81, , , 53.06, 0.00, No Risk
 2014-08-07 09:45,17.3, 81, , , 53.06, 0.00, Risk
 2014-08-07 10:45,3.5, 83, , , 51.08, 0.00, No Risk
 2014-08-07 11:45,3.5, 83, , , 51.08, 0.00, No Risk
 2014-08-07 12:45,14.6, 81, , , 51.08, 0.00, No Risk
 2014-08-07 13:45,17.0, 81, , , 57.02, 0.00, Risk
 2014-08-07 14:45,17.1, 81, , , 62.96, 0.00, Risk
 2014-08-07 15:45,10.3, 78, , , 69.08, 0.00, No Risk
 2014-08-07 16:45,16.5, 76, , , 73.04, 0.00, No Risk
 2014-08-07 17:45,19.2, 76, , , 77.00, 0.00, No Risk
 2014-08-07 18:45,15.6, 74, , , 80.06, 0.00, No Risk
 2014-08-07 19:45,12.1, 74, , , 82.04, 0.00, No Risk
 2014-08-07 20:45,20.1, 74, , , 84.92, 0.00, No Risk
 2014-08-07 21:30,19.4, 74, , , 86.00, 0.00, Risk
 2014-08-07 21:45,20.9, 74, , , 87.80, 0.00, Risk
 2014-08-07 22:45,20.1, 74, , , 84.92, 0.00, Risk
 2014-08-07 23:45,18.7, 76, , , 84.02, 0.00, Risk
